mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	2
1	1	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	4
1	1	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	1
1	1	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	0
1	1	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	3
2	2	1	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	24
2	2	1	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	18
2	2	1	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	11
2	2	1	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	5
2	2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	19
2	2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	12
2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	25
2	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	20
2	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		0	60	C4	4	13
2	2	2	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	6
2	2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	14
2	2	5/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	7
2	2	3	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	E3	3	26
2	2	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	21
2	2	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	15
2	2	3	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72	C5	5	8
2	2	7/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	27
2	2	7/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	16
2	2	7/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	9
2	2	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	28
2	2	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	22
2	2	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	17
2	2	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	10
2	2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	23
3	3	5	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	42
3	3	5	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	35
3	3	5	1.5	0	0	4/4	1	2	3/8	1/4	3/2		1	67	G4	4	32
3	3	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	29
3	3	11/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		3	57	A3	3	36
3	3	23/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	37
3	3	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	43
3	3	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	38
3	3	6	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		0	72	C5	5	30
3	3	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	39
3	3	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	33
3	3	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	44
3	3	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	40
3	3	7	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		1	67	G4	4	34
3	3	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	45
3	3	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	41
3	3	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	31
4	4	9	2.0	0	0	4/4	2	2	1/2	1/2	1		0	48	C3	3	52
4	4	9	2.0	0	0	4/4	2	1	1/2	1/2	1		4	64	E4	4	50
4	4	9	2.0	0	0	4/4	1	2	1/2	1/2	1		1	67	G4	4	48
4	4	9	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	46
4	4	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	53
4	4	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	51
4	4	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	49
4	4	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	47
5	5	13	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	69
5	5	13	1.5	0	0	4/4	2	1	3/8	1/4	3/2		5	59	B3	3	64
5	5	13	0.5	0	0	4/4	1	2	1/8	1/8	1		1	67	G4	4	59
5	5	13	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	54
5	5	27/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	60
5	5	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	70
5	5	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	61
5	5	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	55
5	5	29/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	65
5	5	15	1.5	1/2	1/2	4/4	2	2	3/8	1/4	3/2		4	52	E3	3	71
5	5	15	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	66
5	5	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	62
5	5	15	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		5	71	B4	4	56
5	5	31/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	67
5	5	31/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	57
5	5	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	68
5	5	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	63
5	5	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	58
5	5	33/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	72
6	6	17	0.5	0	0	4/4	2	2	1/8	1/8	1		0	48	C3	3	91
6	6	17	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	85
6	6	17	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	79
6	6	17	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	73
6	6	35/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		0	60	C4	4	92
6	6	35/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	80
6	6	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		5	59	B3	3	93
6	6	18	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	86
6	6	18	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		8	68	G#4	4	81
6	6	18	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	74
6	6	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	94
6	6	37/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	87
6	6	37/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	82
6	6	37/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	75
