mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	4
1	1	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	2
1	1	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	1
1	1	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	0
1	1	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	5
1	1	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	3
2	2	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		-4	56	Ab3	3	21
2	2	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		0	60	C4	4	10
2	2	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	17
2	2	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	65	F4	4	6
2	2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	22
2	2	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	18
2	2	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	11
2	2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	7
2	2	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	12
2	2	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	F3	3	23
2	2	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	19
2	2	3	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		-1	65	F4	4	13
2	2	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	8
2	2	7/2	7/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	14
2	2	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-5	49	Db3	3	24
2	2	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-5	61	Db4	4	20
2	2	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	15
2	2	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	9
2	2	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	16
3	3	5	5	2.0	0	0	4/4	2	2	1/2	1/2	1		0	48	C3	3	31
3	3	5	5	2.0	0	0	4/4	2	1	1/2	1/2	1		1	55	G3	3	29
3	3	5	5	2.0	0	0	4/4	1	2	1/2	1/2	1		4	64	E4	4	27
3	3	5	5	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	25
3	3	8	8	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-4	44	Ab2	2	32
3	3	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	30
3	3	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	-3	63	Eb4	4	28
3	3	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	26
3	3	17/2	17/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	33
4	4	9	9	0.5	0	0	4/4	2	2	1/8	1/8	1		0	48	C3	3	49
4	4	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	45
4	4	9	9	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	-3	63	Eb4	4	38
4	4	9	9	1.5	0	0	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	34
4	4	19/2	19/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-5	49	Db3	3	50
4	4	19/2	19/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	39
4	4	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	51
4	4	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	46
4	4	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67	G4	4	40
4	4	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	52
4	4	21/2	21/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	35
4	4	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	F3	3	53
4	4	11	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	47
4	4	11	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	1	67	G4	4	41
4	4	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	36
4	4	23/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	42
4	4	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	54
4	4	12	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-5	61	Db4	4	48
4	4	12	12	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	43
4	4	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	37
4	4	25/2	25/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	44
5	5	13	13	2.0	0	0	4/4	2	2	1/2	1/2	1		0	48	C3	3	61
5	5	13	13	2.0	0	0	4/4	2	1	1/2	1/2	1		0	60	C4	4	59
5	5	13	13	2.0	0	0	4/4	1	2	1/2	1/2	1		4	64	E4	4	57
5	5	13	13	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	55
5	5	16	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	62
5	5	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	60
5	5	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	58
5	5	16	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	56
6	6	17	17	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	77
6	6	17	17	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	71
6	6	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	67
6	6	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	63
6	6	35/2	35/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		-5	61	Db4	4	72
6	6	18	18	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	78
6	6	18	18	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	73
6	6	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	68
6	6	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	64
6	6	37/2	37/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	74
6	6	19	19	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-4	56	Ab3	3	79
6	6	19	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	75
6	6	19	19	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	69
6	6	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	65
6	6	39/2	39/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	80
6	6	20	20	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	81
6	6	20	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	-4	56	Ab3	3	76
6	6	20	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	70
6	6	20	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	66
