mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	3	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	1	67	G4	4	34
3	3	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	29
4	4	9	0.5	0	0	4/4	2	2	1/8	1/8	1		0	48	C3	3	63
4	4	9	0.5	0	0	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	57
4	4	9	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	1	67	G4	4	49
4	4	9	1.0	0	0	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	44
4	4	19/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	64
4	4	19/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	58
4	4	19/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1	1	-1	65	F4	4	50
4	4	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	65
4	4	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	59
4	4	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	-1	65	F4	4	51
4	4	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	45
4	4	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1	1	-3	63	Eb4	4	52
4	4	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		3	45	A2	2	66
4	4	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	C4	4	60
4	4	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	-3	63	Eb4	4	53
4	4	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	46
4	4	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	67
4	4	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	61
4	4	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	54
4	4	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	68
4	4	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	62
4	4	12	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		0	60	C4	4	55
4	4	12	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-3	63	Eb4	4	47
4	4	25/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	56
4	4	25/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	48
5	5	13	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3	83
5	5	13	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	78
5	5	13	0.5	0	0	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	73
5	5	13	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	69
5	5	27/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	79
5	5	27/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	74
5	5	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	41	F2	2	84
5	5	14	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	80
5	5	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	75
5	5	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	70
5	5	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	85
5	5	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	81
5	5	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	76
5	5	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	71
5	5	16	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	86
5	5	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	-4	56	Ab3	3	82
5	5	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	-1	65	F4	4	77
5	5	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	72
5	5	33/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	87
6	6	17	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	107
6	6	17	0.5	0	0	4/4	2	1	1/8	1/8	1	-1	-4	56	Ab3	3	101
6	6	17	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	-1	65	F4	4	92
6	6	17	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	88
6	6	35/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	108
6	6	35/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		1	55	G3	3	102
6	6	35/2	0.25	1/8	1/8	4/4	1	2	1/16	1/16	1		-3	63	Eb4	4	93
6	6	71/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	94
6	6	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	109
6	6	18	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	95
6	6	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	89
6	6	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	110
6	6	37/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	103
6	6	37/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1	1	-2	58	Bb3	3	96
6	6	19	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	111
6	6	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1	1	-3	51	Eb3	3	104
6	6	19	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	-2	58	Bb3	3	97
6	6	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	90
6	6	39/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	112
6	6	39/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		-3	63	Eb4	4	98
6	6	79/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	99
6	6	20	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	113
6	6	20	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1	-1	-3	51	Eb3	3	105
6	6	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	100
6	6	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	91
6	6	41/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	114
6	6	41/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	106
7	7	21	0.5	0	0	4/4	2	2	1/8	1/8	1		-4	44	Ab2	2	127
7	7	21	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	122
7	7	21	0.5	0	0	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	117
7	7	21	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	65	F4	4	115
7	7	43/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	41	F2	2	128
7	7	43/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	123
7	7	43/2	0.25	1/8	1/8	4/4	1	2	1/16	1/16	1		2	62	D4	4	118
7	7	87/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		0	60	C4	4	119
7	7	22	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	129
7	7	22	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	53	F3	3	124
7	7	22	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	120
7	7	45/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	125
7	7	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-3	39	Eb2	2	130
7	7	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	126
7	7	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-2	58	Bb3	3	121
7	7	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	116
8	8	24	0.5	0	3/4	4/4	2	2	1/8	1/8	1		-3	39	Eb2	2	136
8	8	24	0.5	0	3/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	134
8	8	24	0.5	0	3/4	4/4	1	2	1/8	1/8	1		-2	70	Bb4	4	132
8	8	24	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	131
8	8	49/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		-1	41	F2	2	137
8	8	49/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	135
8	8	49/2	0.5	1/8	7/8	4/4	1	2	1/8	1/8	1		-4	68	Ab4	4	133
9	9	25	1.0	0	0	4/4	2	2	1/4	1/4	1		1	43	G2	2	152
9	9	25	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	146
9	9	25	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	142
9	9	25	1.0	0	0	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	138
9	9	26	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	153
9	9	26	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1	1	0	60	C4	4	147
9	9	26	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	143
9	9	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	139
9	9	27	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	154
9	9	27	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1	-1	0	60	C4	4	148
9	9	27	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	144
9	9	27	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	140
9	9	55/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	155
9	9	55/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	149
9	9	111/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	150
9	9	28	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-5	49	Db3	3	156
9	9	28	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	151
9	9	28	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	145
9	9	28	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	141
10	10	29	0.5	0	0	4/4	2	2	1/8	1/8	1		0	48	C3	3	170
10	10	29	1.0	0	0	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	166
10	10	29	0.5	0	0	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	161
10	10	29	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	157
10	10	59/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	171
10	10	59/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-5	61	Db4	4	162
10	10	30	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-4	44	Ab2	2	172
10	10	30	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	167
10	10	30	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	163
10	10	30	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	158
10	10	31	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	173
10	10	31	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	168
10	10	31	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	164
10	10	31	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	159
10	10	32	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	174
