mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	3
1	1	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	2
1	1	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	1
1	1	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	0
2	2	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3	19
2	2	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	14
2	2	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	9
2	2	1	1	0.5	0	0	4/4	1	1	1/8	1/8	1		1	67	G4	4	4
2	2	3/2	3/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	5
2	2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	20
2	2	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	15
2	2	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	10
2	2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	6
2	2	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	16
2	2	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	11
2	2	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	21
2	2	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	17
2	2	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	12
2	2	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
2	2	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	22
2	2	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	18
2	2	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	13
2	2	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	8
3	3	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	37
3	3	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	32
3	3	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	28
3	3	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	23
3	3	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	38
3	3	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	33
3	3	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	29
3	3	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	24
3	3	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	39
3	3	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	34
3	3	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	30
3	3	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	25
3	3	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	40
3	3	8	8	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	35
3	3	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	31
3	3	8	8	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	26
3	3	17/2	17/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	36
3	3	17/2	17/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	27
4	4	9	9	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	56
4	4	9	9	0.5	0	0	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	50
4	4	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	41
4	4	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	45
4	4	19/2	19/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	57
4	4	19/2	19/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	51
4	4	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	58
4	4	10	10	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	52
4	4	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	46
4	4	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	42
4	4	21/2	21/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	53
4	4	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	47
4	4	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	F3	3	59
4	4	11	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	65	F4	4	54
4	4	11	11	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	48
4	4	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	43
4	4	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	60
4	4	12	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	65	F4	4	55
4	4	12	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		5	71	B4	4	49
4	4	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	44
5	5	13	13	0.5	0	0	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	74
5	5	13	13	0.5	0	0	4/4	1	1	1/8	1/8	1		1	67	G4	4	61
5	5	13	13	1.0	0	0	4/4	2	1	1/4	1/4	1		1	67	G4	4	70
5	5	13	13	1.0	0	0	4/4	1	2	1/4	1/4	1		0	72	C5	5	66
5	5	27/2	27/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	75
5	5	27/2	27/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	62
5	5	14	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	76
5	5	14	14	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	71
5	5	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	67
5	5	14	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	63
5	5	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	77
5	5	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	72
5	5	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	68
5	5	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	64
5	5	16	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	78
5	5	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	73
5	5	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	69
5	5	16	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	65
6	6	17	17	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	91
6	6	17	17	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	87
6	6	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	83
6	6	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	79
6	6	35/2	35/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	92
6	6	18	18	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	93
6	6	18	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	88
6	6	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	84
6	6	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	80
