mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	3/4	4/4	2	2	1/8	1/8	1		-1	41	F2	2	4
1	1	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	2
1	1	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	1
1	1	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	0
1	1	1/2	1/2	0.5	1/8	7/8	4/4	2	2	1/8	1/8	1		1	43	G2	2	5
1	1	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	3
2	2	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		3	45	A2	2	25
2	2	1	1	0.25	0	0	4/4	1	2	1/16	1/16	1		0	60	C4	4	10
2	2	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1	1	0	60	C4	4	19
2	2	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	65	F4	4	6
2	2	5/4	5/4	0.25	1/16	1/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	11
2	2	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	12
2	2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1	1	-2	46	Bb2	2	26
2	2	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1	-1	0	60	C4	4	20
2	2	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	13
2	2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	7
2	2	5/2	5/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	21
2	2	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	14
2	2	11/4	11/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	22
2	2	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1	-1	-2	46	Bb2	2	27
2	2	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	23
2	2	3	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	15
2	2	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	8
2	2	7/2	7/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		0	60	C4	4	16
2	2	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	28
2	2	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	0	60	C4	4	24
2	2	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	17
2	2	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	9
2	2	9/2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	43	G2	2	29
2	2	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	18
3	3	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	41	F2	2	42
3	3	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	0	60	C4	4	38
3	3	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	33
3	3	5	5	2.0	0	0	4/4	1	1	1/2	1/2	1		2	74	D5	5	30
3	3	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	43
3	3	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	39
3	3	6	6	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	34
3	3	13/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	35
3	3	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	44
3	3	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	40
3	3	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	36
3	3	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	31
3	3	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	45
3	3	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	41
3	3	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	4	64	E4	4	37
3	3	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	32
4	4	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	63
4	4	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	58
4	4	9	9	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	4	64	E4	4	50
4	4	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	65	F4	4	46
4	4	19/2	19/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1	1	2	62	D4	4	51
4	4	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	64
4	4	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	59
4	4	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	2	62	D4	4	52
4	4	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	47
4	4	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1	1	0	60	C4	4	53
4	4	11	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53	F3	3	65
4	4	11	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1	1	-1	53	F3	3	60
4	4	11	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	0	60	C4	4	54
4	4	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	48
4	4	23/2	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	66
4	4	23/2	23/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		2	62	D4	4	55
4	4	47/4	47/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	56
4	4	12	12	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	67
4	4	12	12	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1	-1	-1	53	F3	3	61
4	4	12	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	-1	65	F4	4	57
4	4	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	49
4	4	25/2	25/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	68
4	4	25/2	25/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	62
5	5	13	13	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3	82
5	5	13	13	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	78
5	5	13	13	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	-1	65	F4	4	73
5	5	13	13	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	69
5	5	27/2	27/2	0.25	1/8	1/8	4/4	1	2	1/16	1/16	1		4	64	E4	4	74
5	5	55/4	55/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	75
5	5	14	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	36	C2	2	83
5	5	14	14	0.75	1/4	1/4	4/4	2	1	3/16	1/8	3/2		0	60	C4	4	79
5	5	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	76
5	5	14	14	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		1	67	G4	4	70
5	5	29/2	29/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	71
5	5	59/4	59/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	80
5	5	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	41	F2	2	84
5	5	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	81
5	5	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		0	60	C4	4	77
5	5	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	72
6	6	16	16	1.0	0	3/4	4/4	2	2	1/4	1/4	1	1	-1	53	F3	3	88
6	6	16	16	1.0	0	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	87
6	6	16	16	1.0	0	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	86
6	6	16	16	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	85
7	7	17	17	0.5	0	0	4/4	2	2	1/8	1/8	1	-1	-1	53	F3	3	101
7	7	17	17	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	97
7	7	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	93
7	7	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	89
7	7	35/2	35/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	102
7	7	18	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	103
7	7	18	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	98
7	7	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	94
7	7	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	90
7	7	37/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	104
7	7	19	19	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	105
7	7	19	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	99
7	7	19	19	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	95
7	7	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	91
7	7	20	20	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	106
7	7	20	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	100
7	7	20	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	96
7	7	20	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	92
8	8	21	21	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	125
8	8	21	21	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	118
8	8	21	21	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	112
8	8	21	21	0.5	0	0	4/4	1	1	1/8	1/8	1		-1	65	F4	4	107
8	8	43/2	43/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	126
8	8	43/2	43/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	119
8	8	43/2	43/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1	1	0	60	C4	4	113
8	8	43/2	43/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		4	64	E4	4	108
8	8	22	22	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	127
8	8	22	22	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	120
8	8	22	22	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	0	60	C4	4	114
8	8	22	22	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	109
8	8	45/2	45/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		1	55	G3	3	121
8	8	45/2	45/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	128
8	8	45/2	45/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		5	59	B3	3	115
8	8	91/4	91/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	122
8	8	23	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	129
8	8	23	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	52	E3	3	123
8	8	23	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	55	G3	3	116
8	8	23	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	60	C4	4	110
8	8	24	24	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	130
8	8	24	24	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3	124
8	8	24	24	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	117
8	8	24	24	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	111
9	9	25	25	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	149
9	9	25	25	0.5	0	0	4/4	2	1	1/8	1/8	1		-1	53	F3	3	143
9	9	25	25	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	136
9	9	25	25	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	131
9	9	51/2	51/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	144
9	9	51/2	51/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	137
9	9	26	26	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1	1	-1	53	F3	3	150
9	9	26	26	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	145
9	9	26	26	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	138
9	9	26	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	132
9	9	53/2	53/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	146
9	9	53/2	53/2	0.25	3/8	3/8	4/4	1	2	1/16	1/16	1		1	67	G4	4	139
9	9	107/4	107/4	0.25	7/16	7/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	140
9	9	27	27	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1	-1	-1	53	F3	3	151
9	9	27	27	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		0	60	C4	4	147
9	9	27	27	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	141
9	9	27	27	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	133
9	9	55/2	55/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	152
9	9	28	28	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1	1	-1	53	F3	3	153
9	9	28	28	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	142
