mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	4
1	1	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	2
1	1	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	1
1	1	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	0
1	1	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	3
2	2	1	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	17
2	2	1	1.0	0	0	4/4	2	1	1/4	1/4	1		1	55	G3	3	13
2	2	1	1.0	0	0	4/4	1	2	1/4	1/4	1		0	60	C4	4	9
2	2	1	1.0	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	5
2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	18
2	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	14
2	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	10
2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	6
2	2	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	G2	2	19
2	2	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	15
2	2	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	11
2	2	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	7
2	2	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	20
2	2	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	16
2	2	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	2	62	D4	4	12
2	2	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	8
3	3	5	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3	35
3	3	5	1.0	0	0	4/4	2	1	1/4	1/4	1	1	1	55	G3	3	30
3	3	5	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	2	62	D4	4	25
3	3	5	1.0	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	21
3	3	11/2	1.0	1/8	1/8	4/4	1	2	1/4	1/4	1		0	60	C4	4	26
3	3	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	36
3	3	6	0.75	1/4	1/4	4/4	2	1	3/16	1/8	3/2	-1	1	55	G3	3	31
3	3	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	22
3	3	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		5	59	B3	3	27
3	3	27/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	32
3	3	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	36	C2	2	37
3	3	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	52	E3	3	33
3	3	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	55	G3	3	28
3	3	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	60	C4	4	23
3	3	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	38
3	3	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	52	E3	3	34
3	3	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	55	G3	3	29
3	3	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	60	C4	4	24
4	4	9	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	52
4	4	9	1.0	0	0	4/4	2	1	1/4	1/4	1		1	55	G3	3	48
4	4	9	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	43
4	4	9	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	39
4	4	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	53
4	4	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	49
4	4	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1	1	4	64	E4	4	44
4	4	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	40
4	4	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	54
4	4	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	55
4	4	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	50
4	4	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	4	64	E4	4	45
4	4	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	41
4	4	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	46
4	4	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	56
4	4	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	51
4	4	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	1	67	G4	4	47
4	4	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	42
5	5	13	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	72
5	5	13	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	67
5	5	13	0.5	0	0	4/4	1	2	1/8	1/8	1	-1	1	67	G4	4	61
5	5	13	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	57
5	5	27/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	62
5	5	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	73
5	5	14	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	68
5	5	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67	G4	4	63
5	5	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	58
5	5	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	74
5	5	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	69
5	5	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1	0	1	67	G4	4	64
5	5	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	59
5	5	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	75
5	5	16	0.75	3/4	3/4	4/4	2	1	3/16	1/8	3/2		2	62	D4	4	70
5	5	16	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1	-1	1	67	G4	4	65
5	5	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	60
5	5	33/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	66
5	5	67/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	71
6	6	17	2.0	0	0	4/4	2	2	1/2	1/2	1		1	43	G2	2	82
6	6	17	2.0	0	0	4/4	2	1	1/2	1/2	1		5	59	B3	3	80
6	6	17	2.0	0	0	4/4	1	2	1/2	1/2	1		2	62	D4	4	78
6	6	17	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	76
6	6	20	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	83
6	6	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	81
6	6	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	1	4	64	E4	4	79
6	6	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	77
7	7	21	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	98
7	7	21	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	94
