mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	5
1	1	0	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	3
1	1	0	0	0.5	0	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	1
1	1	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0
1	1	1/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	4
1	1	1/2	1/2	0.5	1/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	2
2	2	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	26
2	2	1	1	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	18
2	2	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	10
2	2	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	6
2	2	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	19
2	2	3/2	3/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	11
2	2	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		8	56	G#3	3	27
2	2	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	20
2	2	2	2	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	12
2	2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	7
2	2	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	21
2	2	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	13
2	2	3	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	22
2	2	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	28
2	2	3	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60	C4	4	14
2	2	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	8
2	2	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	23
2	2	7/2	7/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	15
2	2	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	29
2	2	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	24
2	2	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	16
2	2	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	9
2	2	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	25
2	2	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	17
3	3	5	5	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	51
3	3	5	5	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	44
3	3	5	5	0.5	0	0	4/4	1	2	1/8	1/8	1		2	62	D4	4	37
3	3	5	5	0.5	0	0	4/4	1	1	1/8	1/8	1		5	71	B4	4	30
3	3	11/2	11/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	52
3	3	11/2	11/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	45
3	3	11/2	11/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	38
3	3	11/2	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	31
3	3	6	6	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	53
3	3	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	46
3	3	6	6	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	39
3	3	6	6	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	32
3	3	13/2	13/2	0.25	3/8	3/8	4/4	2	2	1/16	1/16	1		1	55	G3	3	54
3	3	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	65	F4	4	47
3	3	13/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	40
3	3	13/2	13/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	33
3	3	27/4	27/4	0.25	7/16	7/16	4/4	2	2	1/16	1/16	1		3	57	A3	3	55
3	3	27/4	27/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	34
3	3	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	59	B3	3	56
3	3	7	7	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	48
3	3	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		8	68	G#4	4	41
3	3	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	35
3	3	15/2	15/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	49
3	3	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		8	56	G#3	3	57
3	3	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	50
3	3	8	8	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		5	71	B4	4	42
3	3	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	36
3	3	17/2	17/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	43
4	4	9	9	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	71
4	4	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	79
4	4	9	9	1.5	0	0	4/4	1	2	3/8	1/4	3/2		4	64	E4	4	66
4	4	9	9	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5	58
4	4	19/2	19/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	72
4	4	19/2	19/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	59
4	4	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	80
4	4	10	10	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	73
4	4	10	10	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	60
4	4	21/2	21/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	74
4	4	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	67
4	4	21/2	21/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	61
4	4	11	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	E3	3	81
4	4	11	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	75
4	4	11	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	A4	4	68
4	4	11	11	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72	C5	5	62
4	4	23/2	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	82
4	4	23/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	65	F4	4	76
4	4	23/2	23/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	63
4	4	23/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		5	71	B4	4	69
4	4	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	83
4	4	12	12	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	77
4	4	12	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	70
4	4	12	12	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	64
4	4	25/2	25/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	78
4	4	25/2	25/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	65
5	5	13	13	3.0	0	0	4/4	2	2	3/4	1/2	3/2		3	45	A2	2	87
5	5	13	13	3.0	0	0	4/4	2	1	3/4	1/2	3/2		0	60	C4	4	86
5	5	13	13	3.0	0	0	4/4	1	2	3/4	1/2	3/2		4	64	E4	4	85
5	5	13	13	3.0	0	0	4/4	1	1	3/4	1/2	3/2		3	69	A4	4	84
6	6	16	16	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	92
6	6	16	16	1.0	0	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	91
6	6	16	16	0.5	0	3/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	89
6	6	16	16	1.0	0	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	88
6	6	33/2	33/2	0.5	1/8	7/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	90
7	7	17	17	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	112
7	7	17	17	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	104
7	7	17	17	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	97
7	7	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	93
7	7	35/2	35/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	105
7	7	35/2	35/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	98
7	7	18	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	113
7	7	18	18	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	106
7	7	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	99
7	7	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	94
7	7	37/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	114
7	7	37/2	37/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		6	66	F#4	4	107
7	7	19	19	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3	115
7	7	19	19	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	108
7	7	19	19	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	A4	4	100
7	7	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	95
7	7	39/2	39/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	109
7	7	39/2	39/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	101
7	7	20	20	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	116
7	7	20	20	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	110
7	7	20	20	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	102
7	7	20	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	96
