mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
12	12	179/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	238
13	13	45	2.0	0	0	4/4	2	2	1/2	1/2	1		2	50	D3	3	254
13	13	45	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	53	F3	3	251
13	13	45	2.0	0	0	4/4	1	2	1/2	1/2	1		3	57	A3	3	249
13	13	45	2.0	0	0	4/4	1	1	1/2	1/2	1		2	62	D4	4	247
13	13	48	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1	1	2	50	D3	3	255
13	13	48	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	252
13	13	48	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	250
13	13	48	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	248
13	13	97/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	253
14	14	49	0.5	0	0	4/4	2	2	1/8	1/8	1	-1	2	50	D3	3	278
14	14	49	0.5	0	0	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	268
14	14	49	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	262
14	14	49	0.5	0	0	4/4	1	1	1/8	1/8	1		1	67	G4	4	256
14	14	99/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	279
14	14	99/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1	1	3	57	A3	3	269
14	14	99/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	257
14	14	50	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	280
14	14	50	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1	-1	3	57	A3	3	270
14	14	50	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1	1	2	62	D4	4	263
14	14	50	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	65	F4	4	258
14	14	101/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	281
