mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	7
1	1	0	1.0	0	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	5
1	1	0	1.0	0	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	3
1	1	0	1.0	0	1/2	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	0
1	1	1	1.0	1/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	8
1	1	1	1.0	1/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	6
1	1	1	1.0	1/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	4
1	1	1	0.5	1/4	3/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	1
1	1	3/2	0.5	3/8	7/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	2
2	2	2	1.0	0	0	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	26
2	2	2	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	21
2	2	2	0.5	0	0	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	15
2	2	2	1.0	0	0	4/4	1	1	1/4	1/4	1		1	79	G5	5	9
2	2	5/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	16
2	2	3	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	27
2	2	3	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	22
2	2	3	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	17
2	2	3	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	77	F5	5	10
2	2	7/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	11
2	2	4	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	F3	3	28
2	2	4	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	23
2	2	4	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-4	68	Ab4	4	18
2	2	4	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	12
2	2	5	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	29
2	2	5	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	24
2	2	5	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	19
2	2	5	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	13
2	2	11/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-4	56	Ab3	3	30
2	2	11/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	25
2	2	11/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	20
2	2	11/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	77	F5	5	14
3	3	6	2.0	0	0	4/4	2	2	1/2	1/2	1		1	55	G3	3	41
3	3	6	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	38
3	3	6	2.0	0	0	4/4	1	2	1/2	1/2	1		1	67	G4	4	35
3	3	6	2.0	0	0	4/4	1	1	1/2	1/2	1		5	71	B4	4	31
3	3	8	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	42
3	3	8	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	39
3	3	8	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	36
3	3	8	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72	C5	5	32
3	3	17/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	43
3	3	17/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	33
3	3	9	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	44
3	3	9	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	40
3	3	9	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	37
3	3	9	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	34
4	4	10	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	58
4	4	10	0.5	0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	53
4	4	10	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	49
4	4	10	1.0	0	0	4/4	1	1	1/4	1/4	1		-4	68	Ab4	4	45
4	4	21/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	54
4	4	11	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	59
4	4	11	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-2	58	Bb3	3	50
4	4	11	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	55
4	4	11	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	46
4	4	23/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-4	56	Ab3	3	60
4	4	12	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-2	58	Bb3	3	51
4	4	12	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	61
4	4	12	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	56
4	4	12	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	47
4	4	13	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	62
4	4	13	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	57
4	4	13	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	52
4	4	13	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	48
5	5	14	2.0	0	0	4/4	2	2	1/2	1/2	1		-3	51	Eb3	3	66
5	5	14	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	58	Bb3	3	65
5	5	14	2.0	0	0	4/4	1	2	1/2	1/2	1		-3	63	Eb4	4	64
5	5	14	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	63
6	6	16	1.0	0	1/2	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	73
6	6	16	1.0	0	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	71
6	6	16	1.0	0	1/2	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	69
6	6	16	1.0	0	1/2	4/4	1	1	1/4	1/4	1		1	79	G5	5	67
6	6	17	1.0	1/4	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	74
6	6	17	1.0	1/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	72
6	6	17	1.0	1/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	70
6	6	17	1.0	1/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	68
7	7	18	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3	88
7	7	18	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	84
7	7	18	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	80
7	7	18	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	75
7	7	37/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	89
7	7	19	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	90
7	7	19	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	85
7	7	19	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	81
7	7	19	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	76
7	7	20	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	91
7	7	20	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	86
7	7	20	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	82
7	7	20	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	77
7	7	21	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	92
7	7	21	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	87
7	7	21	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	83
7	7	21	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	78
7	7	43/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	79
8	8	22	2.0	0	0	4/4	2	2	1/2	1/2	1		-2	46	Bb2	2	103
8	8	22	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	58	Bb3	3	100
8	8	22	2.0	0	0	4/4	1	2	1/2	1/2	1		-1	65	F4	4	97
8	8	22	2.0	0	0	4/4	1	1	1/2	1/2	1		2	74	D5	5	93
8	8	24	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	101
8	8	24	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	104
8	8	24	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	98
8	8	24	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	94
8	8	25	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-4	56	Ab3	3	105
8	8	25	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	102
8	8	25	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	99
8	8	25	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	95
8	8	51/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	77	F5	5	96
9	9	26	0.5	0	0	4/4	2	2	1/8	1/8	1		1	55	G3	3	120
9	9	26	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	116
9	9	26	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	111
9	9	26	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	106
9	9	53/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	121
9	9	27	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	122
9	9	27	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	117
9	9	27	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	112
9	9	27	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	79	G5	5	107
9	9	55/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	123
9	9	28	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	124
9	9	28	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		0	60	C4	4	118
9	9	28	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	113
9	9	28	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	108
9	9	29	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	125
9	9	29	0.75	3/4	3/4	4/4	1	2	3/16	1/8	3/2		-1	65	F4	4	114
9	9	29	0.75	3/4	3/4	4/4	1	1	3/16	1/8	3/2		2	74	D5	5	109
9	9	59/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	119
9	9	119/4	0.25	15/16	15/16	4/4	1	2	1/16	1/16	1		-3	63	Eb4	4	115
9	9	119/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	110
10	10	30	2.0	0	0	4/4	2	2	1/2	1/2	1		0	48	C3	3	129
10	10	30	2.0	0	0	4/4	2	1	1/2	1/2	1		1	55	G3	3	128
10	10	30	2.0	0	0	4/4	1	2	1/2	1/2	1		-3	63	Eb4	4	127
10	10	30	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	126
